"id_servidor";"nome";"id_unidade";"unidade";"id_centro";"centro";"coordenador";"internos";"externos";
"22934";"ORIVALDO PIMENTEL LOPES JUNIOR";"136";"DEPARTAMENTO DE CIÊNCIAS SOCIAIS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5757550";"ORIVALDO VIEIRA DE SANTANA JUNIOR";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"0";
"22824";"OSCAR FEDERICO BAUCHWITZ";"137";"DEPARTAMENTO DE FILOSOFIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"22926";"OSVALDO CHIAVONE FILHO";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"8";"10";"2";
"5757819";"OSVALDO DE FREITAS NETO";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"445";"CENTRO DE TECNOLOGIA";"1";"3";"1";
"5754564";"OSVALDO DE GOES BAY JUNIOR";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"5";"0";
"5752648";"OSWALDO GOMES CORREA NEGRAO";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5753677";"OSWALDO PEREIRA DE LIMA JUNIOR";"4881";"DEPARTAMENTO DE DIREITO - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"4";"0";
"16946";"OTOM ANSELMO DE OLIVEIRA";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"0";"1";
"5756896";"PABLO DE SOUSA SEIXAS";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"3";"0";
"23956";"PABLO JAVIER ALSINA";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"445";"CENTRO DE TECNOLOGIA";"2";"4";"2";
"5758820";"PABLO RANIERE MEDEIROS DA COSTA";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"1";"0";
"5758463";"PABLO SEBASTIAN MOREIRA FERNANDEZ";"5968";"DEPARTAMENTO DE PRÁTICAS EDUCACIONAIS E CURRÍCULO";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5757216";"PABLO VICENTE MENDES DE OLIVEIRA QUEIROZ";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"22721";"PAGANDAI VAITHIANATHAN PANNIR SELVAM";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"5757130";"PAMELA DE MEDEIROS BRANDÃO";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"3";"0";
"5752282";"PATRICIA ANGELICA DE MIRANDA SILVA NOGUEIRA";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"4";"11";"0";
"5753036";"PATRICIA BORBA VILAR GUIMARAES";"9750";"DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"3";"9";"0";
"5752231";"PATRICIA DOS SANTOS CALDERON";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"0";
"5755596";"PATRICIA GARCIA LEAL";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"2";"0";
"5757907";"PATRICIA KAORI SOARES";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"3";"0";
"5754338";"PATRICIA TEIXEIRA DE OLIVEIRA";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"5";"0";
"5753576";"PATRICIA WHEBBER SOUZA DE OLIVEIRA";"161";"DEPARTAMENTO DE CIÊNCIAS ADMINISTRATIVAS - DEPAD";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"5755233";"PATRICK RAMON STAFIN COQUEREL";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"130617";"PAULA FERNANDA BRANDAO BATISTA DOS SANTOS";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"4";"0";
"5757179";"PAULA REJANE FERNANDES";"236";"CERES - DEPTO CIÊNCIAS SOCIAIS E HUMANAS";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"3";"0";
"5753585";"PAULA RENATA LIMA MACHADO";"117";"DEPARTAMENTO DE ANÁLISES CLÍNICAS E TOXICOLÓGICAS";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"3";"0";
"3029296";"PAULO CESAR DE ARAUJO";"142";"DEPARTAMENTO DE GEOGRAFIA/CCHLA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"2";
"5753045";"PAULO DANTAS SESION JUNIOR";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"22060";"PAULO DE MEDEIROS ROCHA";"202";"DEPARTAMENTO DE SAÚDE COLETIVA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5752248";"PAULO HENRIQUE DUQUE";"138";"DEPARTAMENTO DE LETRAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5757166";"PAULO HENRIQUE SOUSA DE OLIVEIRA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"0";
"23278";"PAULO JOSE DE MEDEIROS";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"0";"1";"0";
"25942";"PAULO JOSE DE MEDEIROS";"427";"DEPARTAMENTO DE MEDICINA INTEGRADA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"26646";"PAULO JOSE LISBOA NOBRE";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"0";"0";"1";
"5752999";"PAULO MARCOS DA MATTA GUEDES";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"1";"1";
"5752883";"PAULO MARIO CARVALHO DE FARIA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"3";"9";"0";
"5752155";"PAULO MOREIRA SILVA DANTAS";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"5";"1";
"19220";"PAULO ROBERTO MEDEIROS DE AZEVEDO";"47";"DEPARTAMENTO DE ESTATISTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"2";"0";
"5753052";"PAULO ROGERIO SOARES DE OLIVEIRA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"1";
"5755184";"PAULO SANTIAGO DE MORAIS BRITO";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"446";"HOSPITAL UNIVERSITÁRIO ONOFRE LOPES";"0";"1";"0";
"5757079";"PAULO SANTIAGO DE MORAIS BRITO";"427";"DEPARTAMENTO DE MEDICINA INTEGRADA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"4308385";"PAULO SERGIO DA MOTTA PIRES";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"445";"CENTRO DE TECNOLOGIA";"0";"0";"1";
"3588459";"PAULO SERGIO LUCIO";"8116";"DEPARTAMENTO DE CIÊNCIAS ATMOSFÉRICAS E CLIMÁTICAS";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"9";"2";
"26118";"PAULO SERGIO MARINHO LUCIO";"179";"DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"3";"2";
"5756357";"PEDRO ALVES BARBOSA NETO";"63";"DEPARTAMENTO DE CIÊNCIA DA INFORMAÇÃO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"1";"0";
"5757556";"PEDRO DA CUNHA FERREIRA";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"3";"3";"0";
"5753098";"PEDRO FERNANDO BENDASSOLLI";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"3";"0";
"5753540";"PEDRO LOPES DE ARAUJO NETO";"163";"DEPARTAMENTO DE CIÊNCIAS CONTÁBEIS - DCC";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"0";"2";
"5757542";"PEDRO PAULO DE ANDRADE SANTOS";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"0";"1";
"5756366";"PETALA TUANI CANDIDO DE OLIVEIRA SALVADOR";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"5";"2";
"23842";"PETRUS GORGONIO BULHOES DA NOBREGA";"54";"DEPARTAMENTO DE ARQUITETURA";"445";"CENTRO DE TECNOLOGIA";"1";"4";"0";
"23837";"PITAGORAS JOSE BINDE";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"2";"1";
"5752762";"PRISCILA FABIANA MACEDO LOPES";"8366";"DEPARTAMENTO DE ECOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"0";"3";
"5752994";"PRISCILLA MOURA ROLIM MADEIRA";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"7";"0";
"5758560";"PRISCILLA PINTO COSTA DA SILVA";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"0";
"5753857";"QUENIA CAMILLE SOARES MARTINS";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"5";"0";
"5751745";"RADEGUNDIS ARANHA TAVARES FEITOSA";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"4";"0";
"5758251";"RAFAELA CAROLINI DE OLIVEIRA TAVORA";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"5757041";"RAFAEL BARROS GOMES DA CAMARA";"7278";"ESCOLA MULTICAMPI DE CIÊNCIAS MÉDICAS DO RIO GRANDE DO NORTE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"7";"0";
"5756803";"RAFAEL BESERRA GOMES";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"4";"0";
"5759199";"RAFAEL BORGES RIBEIRO DOS SANTOS";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"0";
"5757140";"RAFAEL DE MACEDO COELHO";"192";"DEPARTAMENTO DE CIRURGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"5758440";"RAFAEL EMIL KOROSSY MARQUES";"7847";"DEPARTAMENTO DE LETRAS - CERES";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"1";"0";
"5753592";"RAIMUNDA ALINE LUCENA GOMES";"140";"DEPARTAMENTO DE COMUNICAÇÃO SOCIAL";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"3";"1";
"2261705";"RAIMUNDO CARLOS SILVERIO FREIRE JUNIOR";"50";"DEPARTAMENTO DE ENGENHARIA MECANICA";"445";"CENTRO DE TECNOLOGIA";"0";"0";"2";
"2260569";"RAIMUNDO FERNANDES DE ARAUJO JUNIOR";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"12";"1";
"22163";"RAIMUNDO NONATO ARAUJO DA ROCHA";"141";"DEPARTAMENTO DE HISTÓRIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"17227";"RAIMUNDO NONATO NUNES";"199";"DEPARTAMENTO DE EDUCAÇÃO FÍSICA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"22809";"RAIMUNDO PEREIRA ALENCAR ARRAIS";"141";"DEPARTAMENTO DE HISTÓRIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5752277";"RAIMUNDO SILVA JUNIOR";"121";"DEPARTAMENTO DE FÍSICA TEÓRICA E EXPERIMENTAL";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"0";"1";
"5756946";"RAMON JOSE AYRES SOUZA";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"0";
"5756373";"RAND RANDALL MARTINS";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"5";"0";
"23176";"RANILSON BEZERRA DE FARIAS";"284";"ESCOLA DE MÚSICA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"2";"0";
"5754300";"RAQUEL BRANDT GIORDANI";"196";"DEPARTAMENTO DE FARMACIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"2";"3";
"5755490";"RAQUEL CORDEIRO THEODORO";"179";"DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"1";"1";
"5758589";"RAQUEL FARIAS DINIZ";"143";"DEPARTAMENTO DE PSICOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"6";"0";
"24347";"RAQUEL FRANCO DE SOUZA";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"2";
"5754568";"RAQUEL MENEZES BEZERRA SAMPAIO";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"4";"1";
"5753602";"REBECA RAMOS CAMPOS";"1452";"NÚCLEO DE EDUCAÇÃO DA INFÂNCIA";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5753095";"REBECCA LUNA LUCENA";"234";"CERES - DEPARTAMENTO DE GEOGRAFIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"1";"1";"0";
"21470";"REGINA DE FATIMA DOS SANTOS BRAZ";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"2";"0";
"5758214";"REGINA HELENA PEREIRA JOHAS";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"18244";"REINALDO ANTONIO PETTA";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"0";"2";
"26561";"REJANE ANDRADE DE CARVALHO";"195";"DEPARTAMENTO DE ODONTOLOGIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"3";"1";
"18748";"REJANE MARIA PAIVA DE MENEZES";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"3";"0";
"5752256";"RENATA ALEXANDRA MOREIRA DAS NEVES";"203";"DEPARTAMENTO DE NUTRIÇÃO";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"1";"1";"0";
"5752699";"RENATA ANTONACI GAMA";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"4";"0";
"26041";"RENATA ARCHANJO";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"1";"0";
"5758716";"RENATA CRISTINA MEDEIROS TRAJANO DE ARAUJO";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"445";"CENTRO DE TECNOLOGIA";"0";"2";"0";
"24795";"RENATA DE FÁTIMA PANOSSO";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"0";"1";
"5759443";"RENATA FIGUEIREDO ANOMAL";"177";"DEPARTAMENTO DE MORFOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"1";"0";
"5753025";"RENATA GONCALVES FERREIRA";"178";"DEPARTAMENTO DE FISIOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"1";"1";"1";
"5757489";"RENATA MARTINS BRAGA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"2";"4";"1";
"5752770";"RENATA MENDONÇA ARAUJO";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"3";"1";
"5757397";"RENATA NOGUEIRA MACHADO";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"5754261";"RENATA SANTORO DE SOUSA LIMA MOBLEY";"178";"DEPARTAMENTO DE FISIOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"4";"2";"2";
"5756840";"RENATA VIANA DE BARROS THOME";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"0";"1";"0";
"130657";"RENATO AMADO PEIXOTO";"141";"DEPARTAMENTO DE HISTÓRIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"2";"2";"0";
"16940";"RENATO DE MEDEIROS ROCHA";"234";"CERES - DEPARTAMENTO DE GEOGRAFIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"3";"3";"0";
"5752673";"RENATO MOTTA NETO";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"0";"1";"0";
"5758639";"RENCIO BENTO FLORENCIO";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"2";"0";
"5752643";"RENY GOMES MALDONADO";"5206";"DEPARTAMENTO DE LINGUAS E LITERATURAS ESTRANGEIRAS MODERNAS";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"0";"0";"1";
"5752253";"REX ANTONIO DA COSTA MEDEIROS";"4885";"ESCOLA DE CIÊNCIAS E TECNOLOGIA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"1";"0";
"5758421";"REYMARD SAVIO SAMPAIO DE MELO";"52";"DEPARTAMENTO DE ENGENHARIA CIVIL";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"22146";"RICARDO ALENCAR DA SILVA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"3";"0";
"5753362";"RICARDO ALEXSANDRO DE MEDEIROS VALENTIM";"5205";"DEPARTAMENTO DE ENGENHARIA BIOMEDICA";"445";"CENTRO DE TECNOLOGIA";"4";"5";"6";
"26176";"RICARDO ANDREAZZE";"181";"DEPARTAMENTO DE MICROBIOLOGIA E PARASITOLOGIA";"440";"CENTRO DE BIOCIÊNCIAS";"2";"2";"0";
"21922";"RICARDO FARIAS DO AMARAL";"123";"DEPARTAMENTO DE GEOLOGIA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"0";"2";"3";
"22203";"RICARDO FERNANDO ARRAIS";"193";"DEPARTAMENTO DE PEDIATRIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"2";"0";
"18543";"RICARDO FERREIRA PINHEIRO";"56";"DEPARTAMENTO DE ENGENHARIA DE COMPUTACAO E AUTOMACAO";"445";"CENTRO DE TECNOLOGIA";"1";"1";"0";
"5752813";"RICARDO JOSE MATOS DE CARVALHO";"115";"DEPARTAMENTO DE ENGENHARIA PRODUÇÃO";"445";"CENTRO DE TECNOLOGIA";"1";"3";"1";
"5759399";"RICARDO LANZARINI GOMES SILVA";"5393";"DEPARTAMENTO DE TURISMO - DETUR";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"23658";"RICARDO LUCIO DE ARAUJO RIBEIRO";"112";"DEPARTAMENTO DE ENGENHARIA ELÉTRICA";"445";"CENTRO DE TECNOLOGIA";"2";"3";"0";
"5754359";"RICARDO OJIMA";"7761";"DEPARTAMENTO DE DEMOGRAFIA E CIENCIAS ATUARIAIS";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"2";"3";"3";
"21734";"RICARDO OLIVEIRA GUERRA";"201";"DEPARTAMENTO DE FISIOTERAPIA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"3";"5";"1";
"5757891";"RICARDO PIRES DE SOUZA";"115";"DEPARTAMENTO DE ENGENHARIA PRODUÇÃO";"445";"CENTRO DE TECNOLOGIA";"3";"1";"4";
"23840";"RICARDO SILVEIRA NASAR";"6025";"INSTITUTO DE QUÍMICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"0";
"5752198";"RICARDO TINOCO DE GOES";"9750";"DEPARTAMENTO DE DIREITO PROCESSUAL E PROPEDÊUTICA - DEPRO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"3";"0";
"5752797";"RICARDO WAGNER DA COSTA MOREIRA";"427";"DEPARTAMENTO DE MEDICINA INTEGRADA";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"0";"1";"0";
"15438";"RICARDO WAGNER DE SOUZA ALCANTARA";"84";"DEPARTAMENTO DE DIREITO PUBLICO - DIPUB";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"0";"1";"0";
"5752214";"RICHARDSON AUGUSTO ROSENDO DA SILVA";"198";"DEPARTAMENTO DE ENFERMAGEM";"441";"CENTRO DE CIÊNCIAS DA SAÚDE";"2";"5";"0";
"5753818";"RICHARDSON NAVES LEAO";"6026";"INSTITUTO DO CÉREBRO";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"0";"3";
"5753076";"RITA DE CASSIA BARBOSA PAIVA MAGALHAES";"5967";"DEPARTAMENTO DE FUNDAMENTOS E POLÍTICAS DA EDUCAÇÃO";"5965";"CENTRO DE EDUCAÇÃO";"3";"6";"0";
"5759554";"RITA DE CASSIA DA CONCEICAO GOMES";"234";"CERES - DEPARTAMENTO DE GEOGRAFIA";"1482";"CENTRO DE  ENSINO SUPERIOR DO SERIDÓ";"0";"0";"1";
"5754321";"RITA DE CASSIA MARIA NEVES";"144";"DEPARTAMENTO DE ANTROPOLOGIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"2";"1";
"34475";"RITA DE LOURDES DE LIMA";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"1";"1";"1";
"5756884";"RIVA DE PAULA OLIVEIRA";"179";"DEPARTAMENTO DE BIOLOGIA CELULAR E GENÉTICA";"440";"CENTRO DE BIOCIÊNCIAS";"3";"2";"2";
"5753682";"ROBERTA DE OLIVEIRA CACHO";"4890";"FACULDADE DE CIÊNCIAS DA SAÚDE DO TRAIRI - FACISA";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"1";"7";"0";
"5752649";"ROBERTA DE SOUZA COELHO";"125";"DEPARTAMENTO DE INFORMÁTICA E MATEMÁTICA APLICADA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"0";
"24047";"ROBERTA TARGINO PINTO CORREIA";"57";"DEPARTAMENTO DE ENGENHARIA QUIMICA";"445";"CENTRO DE TECNOLOGIA";"2";"3";"0";
"26133";"ROBERTO AIRON SILVA";"141";"DEPARTAMENTO DE HISTÓRIA";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"2";"0";
"5484643";"ROBERTO ANTONIO RIHAN";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"34210";"ROBERTO MARINHO ALVES DA SILVA";"162";"DEPARTAMENTO DE SERVIÇO SOCIAL - DESSO";"443";"CENTRO DE CIÊNCIAS SOCIAIS APLICADAS";"2";"5";"0";
"5757170";"ROBERTO TEODORO GURGEL DE OLIVEIRA";"120";"DEPARTAMENTO DE MATEMÁTICA";"439";"CENTRO DE CIÊNCIAS EXATAS E DA TERRA";"1";"1";"0";
"5757401";"ROBERVAL EDSON PINHEIRO DE LIMA";"205";"ESCOLA DE SAÚDE";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"0";"1";"0";
"5357693";"ROBSON ALEXSANDRO DE SOUSA";"351";"ESCOLA AGRÍCOLA DE JUNDIAÍ";"605";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"4";"5";"0";
"5753050";"ROBSON CARLOS HADERCHPEK";"139";"DEPARTAMENTO DE ARTES";"442";"CENTRO DE CIÊNCIAS HUMANAS, LETRAS E ARTES";"1";"3";"0";
